Date,Open,High,Low,Close,Volume,Ticker
2015-03-06,28.637719914497385,28.854064342812634,28.160426397654298,28.236257553100586,291368400,AAPL
2015-03-09,28.53958972994895,28.898678311950718,27.89278717948806,28.356700897216797,354114000,AAPL
2015-03-10,28.19388408094818,28.3745420717025,27.611761997824523,27.770116806030273,275426400,AAPL
2015-03-11,27.823639441261683,27.82809939626541,27.234826686610546,27.26382064819336,275756000,AAPL
2015-03-12,27.279435822987377,27.85709789818275,27.127771813054192,27.756731033325195,193450800,AAPL
2015-03-13,27.74557434070047,27.968609501475193,27.339650416155397,27.56491470336914,207309200,AAPL
2015-03-16,27.629594713206977,27.868242263793945,27.404330429180913,27.868242263793945,143497200,AAPL
2015-03-17,28.080134441165704,28.396844044080183,28.024375636358634,28.334394454956055,204092400,AAPL
2015-03-18,28.3254697478802,28.807226585568305,28.184958187699582,28.653331756591797,261083600,AAPL
2015-03-19,28.715782838709213,28.827300441966337,28.414685650239697,28.436988830566406,183238000,AAPL
2015-03-20,28.604263901299028,28.637717819416945,27.915085962093794,28.08013153076172,274780400,AAPL
2015-03-23,28.352240191048086,28.51505496259027,28.2184176863642,28.372312545776367,150838800,AAPL
2015-03-24,28.37677161973604,28.55742790071318,28.227336729995056,28.256332397460938,131369200,AAPL
2015-03-25,28.22287369593157,28.285323278086906,27.518081665039062,27.518081665039062,206620800,AAPL
2015-03-26,27.379799251170326,27.85263274507692,27.344112805489548,27.709890365600586,190291600,AAPL
2015-03-27,27.78349059519656,27.812484554228334,27.413253104019038,27.489084243774414,158184800,AAPL
2015-03-30,27.66752154979312,28.191654011100663,27.656369107406743,28.18496322631836,188398800,AAPL
2015-03-31,28.122505355776788,28.211719769136778,27.73665544280817,27.752267837524414,168362400,AAPL
2015-04-01,27.839255784125836,27.906167030034535,27.455634937713125,27.712125778198242,162485600,AAPL
2015-04-02,27.886087113408173,28.00429548158997,27.698738386846077,27.950767517089844,128880400,AAPL
2015-04-06,27.761185680088445,28.439212747300814,27.729960894895118,28.403526306152344,148776000,AAPL
2015-04-07,28.468206720056518,28.57526264031402,28.09796925186649,28.104660034179688,140049200,AAPL
2015-04-08,28.06897863149046,28.191648667996017,27.872708274705047,28.013219833374023,149316800,AAPL
2015-04-09,28.06898018497623,28.231796633201682,27.80356944835671,28.22733497619629,129936000,AAPL
2015-04-10,28.091281786821686,28.37230660554711,27.937388661253518,28.3477725982666,160752000,AAPL
2015-04-13,28.631031694923568,28.675641464002826,28.23849091105807,28.29201889038086,145460400,AAPL
2015-04-14,28.325469811821563,28.3901502226733,28.08236226564899,28.16934585571289,102098400,AAPL
2015-04-15,28.19387958733585,28.354463497065556,28.104665169737025,28.27640151977539,115881600,AAPL
2015-04-16,28.16488625856008,28.34777506407189,28.126970680964327,28.140352249145508,113476000,AAPL
2015-04-17,28.002069661598362,28.133659611037796,27.75896041204498,27.823640823364258,207828000,AAPL
2015-04-20,28.00652839295522,28.57526709942881,27.917313977736786,28.45928955078125,188217200,AAPL
2015-04-21,28.570815232392768,28.59311671415308,28.251873073666808,28.305402755737305,129740400,AAPL
2015-04-22,28.32323611782918,28.742541630114875,28.173802960440604,28.686782836914062,150618000,AAPL
2015-04-23,28.615417588498797,29.088251135816996,28.57973113878685,28.920974731445312,183083600,AAPL
2015-04-24,29.103872441070372,29.135097241489046,28.822845834054295,29.05703353881836,178103600,AAPL
2015-04-27,29.5097878188559,29.692678322930522,29.251066160858862,29.58561897277832,387816800,AAPL
2015-04-28,29.989315674685976,30.00715549653363,28.898673639710793,29.119476318359375,475696000,AAPL
2015-04-29,29.030260466474736,29.349199147137707,28.615414886672202,28.691246032714844,253544400,AAPL
2015-04-30,28.691247506698144,28.691247506698144,27.785725154530155,27.91285514831543,332781600,AAPL
2015-05-01,28.124737461725672,29.02357071775286,27.946310328523392,28.760387420654297,234050400,AAPL
2015-05-04,28.88306066003097,29.121709976263308,28.606495765221478,28.704631805419922,203953200,AAPL
2015-05-05,28.58195763943982,28.64886887568983,28.053365339233785,28.05782699584961,197085600,AAPL
2015-05-06,28.22733347190532,28.26971070308034,27.51362153519884,27.881629943847656,288564000,AAPL
2015-05-07,27.944337904191077,28.237735584837903,27.776362798059598,28.0540828704834,175763600,AAPL
2015-05-08,28.372121744216695,28.582651138305664,28.244460703036083,28.582651138305664,222201600,AAPL
2015-05-11,28.531129229615438,28.56920317380427,28.13694720093359,28.291484832763672,168143200,AAPL
2015-05-12,28.13023234720522,28.41690960439626,27.95553850040013,28.190704345703125,192640000,AAPL
2015-05-13,28.253408739335406,28.48633438816823,28.19069831632866,28.22205352783203,138776800,AAPL
2015-05-14,28.53561436300858,28.880521774291992,28.479622656033424,28.880521774291992,180814000,AAPL
2015-05-15,28.907410253101954,29.001475943706247,28.71479857687494,28.840219497680664,152832000,AAPL
2015-05-18,28.752869391922168,29.276951075377166,28.748389097394412,29.158248901367188,203531600,AAPL
2015-05-19,29.270226984858873,29.312781231425145,29.035061118414536,29.13136863708496,178532800,AAPL
2015-05-20,29.11569385138601,29.335180432760577,28.967874893180085,29.129131317138672,145819600,AAPL
2015-05-21,29.131365623443884,29.48075331231974,29.077612356900513,29.427000045776367,158921600,AAPL
2015-05-22,29.474044305040422,29.780877852980467,29.429248192744264,29.6845703125,182384000,AAPL
2015-05-26,29.69800611131276,29.767435289034083,28.91859900134078,29.030582427978516,282790400,AAPL
2015-05-27,29.19182797535516,29.62184376356763,29.126879115752224,29.57257080078125,183332800,AAPL
2015-05-28,29.532272466022526,29.552428664712256,29.36205887020371,29.514354705810547,122933200,AAPL
2015-05-29,29.3911736208524,29.440446609383997,29.0932972510799,29.17840576171875,203538000,AAPL
2015-06-01,29.17839553147613,29.426998825554183,29.12688412242206,29.23662567138672,128451200,AAPL
2015-06-02,29.08433527016419,29.26350943361036,28.963394674879204,29.106733322143555,134670400,AAPL
2015-06-03,29.2635106988854,29.326221146183553,29.093293698393502,29.142566680908203,123934000,AAPL
2015-06-04,29.021616410922068,29.24558319592613,28.871559075064773,28.97234344482422,153800400,AAPL
2015-06-05,29.003702858464138,29.0462571005717,28.748380823281174,28.813329696655273,142507200,AAPL
2015-06-08,28.869322502416942,28.93875508914068,28.405712949709557,28.622961044311523,210699200,AAPL
2015-06-09,28.37659684899527,28.685672169851138,28.134713969769297,28.537853240966797,224301600,AAPL
2015-06-10,28.649837515002858,28.967870014957672,28.63415990468766,28.86484718322754,156349200,AAPL
2015-06-11,28.932033944612545,29.1560007783716,28.77525784447374,28.799894332885742,141563600,AAPL
2015-06-12,28.7103120813085,28.741667304738165,28.468427464509798,28.48186492919922,147544800,AAPL
2015-06-15,28.24222005013721,28.497542127925186,28.15487311345877,28.425872802734375,175955600,AAPL
2015-06-16,28.450509735489767,28.634162490940295,28.302692497557157,28.578170776367188,125976400,AAPL
2015-06-17,28.605042445428634,28.64087624799022,28.385554210588214,28.510976791381836,131672400,AAPL
2015-06-18,28.495297804096076,28.737180658698122,28.49305765756582,28.6408748626709,141628800,AAPL
2015-06-19,28.60280752953727,28.62744402087368,28.30941148928018,28.354204177856445,218867600,AAPL
2015-06-22,28.553527649723613,28.681188660933987,28.46170214770337,28.58040428161621,136157200,AAPL
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600,AAPL
2015-06-24,28.490827530954537,29.070902657654358,28.470671331286958,28.692398071289062,221123600,AAPL
2015-06-25,28.860369755432245,28.93651766774436,28.555774688720703,28.555774688720703,127752400,AAPL
2015-06-26,28.593845480559093,28.665514799575778,28.334044839897864,28.38779640197754,176267200,AAPL
2015-06-29,28.098879899931916,28.32508688966341,27.879393350820546,27.89059066772461,196645600,AAPL
2015-06-30,28.123520218857326,28.246702682695314,27.96450394382296,28.092164993286133,177482800,AAPL
2015-07-01,28.421394919452386,28.43035379891395,28.21758425634783,28.354204177856445,120955200,AAPL
2015-07-02,28.316132579205647,28.374364446188228,28.16831361888025,28.31837272644043,108844000,AAPL
2015-07-06,27.982411951660957,28.271329322646558,27.962254051543752,28.219816207885742,112241600,AAPL
2015-07-07,28.195183306259196,28.25341515888116,27.72037302474792,28.150390625,187787200,AAPL
2015-07-08,27.879393783927053,27.9152275908007,27.444897555238352,27.451616287231445,243046400,AAPL
2015-07-09,27.7382892977304,27.78532212315735,26.701323574312646,26.891695022583008,314380000,AAPL
2015-07-10,27.31051342214001,27.738289141701422,27.147016898615483,27.610628128051758,245418000,AAPL
2015-07-13,28.002574643083992,28.16607119344643,27.843558386556932,28.143674850463867,165762000,AAPL
2015-07-14,28.228773053295463,28.302682500521332,28.004806274112283,28.13246726989746,127072400,AAPL
2015-07-15,28.157109732709237,28.477382363314426,28.125754513662404,28.403472900390625,134596800,AAPL
2015-07-16,28.609528676695973,28.79542330529911,28.522181730487784,28.781982421875,144889600,AAPL
2015-07-17,28.909641830893467,29.030582427978516,28.737186396981723,29.030582427978516,184658800,AAPL
2015-07-20,29.332933163237243,29.780866779940922,29.272461168092807,29.57929801940918,235600800,AAPL
2015-07-21,29.753984812453005,29.76966070824607,29.18734919486735,29.283653259277344,307025600,AAPL
2015-07-22,27.321712368286914,28.107836398596806,27.321712368286914,28.04512596130371,461802400,AAPL
2015-07-23,28.264603068955456,28.463933339069033,28.009281111535127,28.031679153442383,203998000,AAPL
2015-07-24,28.06752189572776,28.161587550306,27.749489420497778,27.883869171142578,168649200,AAPL
2015-07-27,27.56807778367257,27.68454149849545,27.35083138209292,27.496408462524414,177822000,AAPL
2015-07-28,27.63302993774414,27.751733806155517,27.447138746844526,27.63302993774414,134472400,AAPL
2015-07-29,27.581514604291346,27.659902650623785,27.384422706391206,27.545679092407227,148046800,AAPL
2015-07-30,27.395619366212692,27.45161106714991,27.25899947922739,27.406818389892578,134513200,AAPL
2015-07-31,27.45833112669392,27.467290004325168,27.07982837197808,27.16717529296875,171540000,AAPL
2015-08-03,27.21197027273861,27.451614716256273,26.320581523485302,26.52663230895996,279904000,AAPL
2015-08-04,26.29818171727576,26.360892149002815,25.364240554631166,25.675554275512695,496554400,AAPL
2015-08-05,25.29705017954478,26.302662373753613,25.106678735247783,25.84576988220215,397250400,AAPL
2015-08-06,26.091004123857363,26.210243583982553,25.674790298649555,25.902019500732422,211612000,AAPL
2015-08-07,25.77828640521663,26.154003724184168,25.760287539088925,25.98976707458496,154681600,AAPL
2015-08-10,26.21698661975205,26.995419217814426,26.21698661975205,26.934675216674805,219806400,AAPL
2015-08-11,26.50496676412921,26.58821021293682,25.497054529831722,25.533050537109375,388331200,AAPL
2015-08-12,25.31706818475009,25.967262021018723,24.664624061734038,25.92676544189453,404870000,AAPL
2015-08-13,26.10675155218471,26.187744713326833,25.769280619581185,25.906518936157227,194143200,AAPL
2015-08-14,25.719782783086163,26.167493707960098,25.6500393445662,26.0887508392334,171718000,AAPL
2015-08-17,26.106745735981733,26.468964593596368,25.985256021334692,26.35872459411621,163538800,AAPL
2015-08-18,26.194485118745426,26.42171595150369,26.099993701091027,26.210233688354492,138242800,AAPL
2015-08-19,26.120249026988247,26.214740473223504,25.80077696602189,25.87502098083496,193146000,AAPL
2015-08-20,25.665787036380564,25.726531042606496,25.11458354130257,25.344064712524414,274006400,AAPL
2015-08-21,24.844608134492457,25.175329896555905,23.76920112347376,23.793949127197266,513102000,AAPL
2015-08-24,21.343914268602596,24.477894701484914,20.69821920377445,23.20000457763672,648825200,AAPL
2015-08-25,24.997594723719715,24.997594723719715,23.285492212156004,23.339487075805664,414406400,AAPL
2015-08-26,24.09317438149669,24.723120820021826,23.634215415574214,24.678125381469727,387098400,AAPL
2015-08-27,25.249570707409113,25.47679985248312,24.752362125777264,25.40480613708496,338464400,AAPL
2015-08-28,25.236075366845448,25.49255313260234,25.094338196232183,25.488054275512695,212657600,AAPL
2015-08-31,25.20457786522222,25.76702939918314,25.197828721449227,25.36881446838379,224917200,AAPL
2015-09-01,24.781621703465845,25.170837310134836,24.153925414013884,24.23491859436035,307383600,AAPL
2015-09-02,24.79961122859608,25.27431869506836,24.552131206047807,25.27431869506836,247555200,AAPL
2015-09-03,25.308061952886522,25.37330651930076,24.756860284044937,24.831104278564453,212935600,AAPL
2015-09-04,24.51613265325662,24.849102931095867,24.412641798443584,24.58362579345703,199985200,AAPL
2015-09-08,25.141585705254695,25.323819468480036,24.819863331821878,25.267574310302734,219374400,AAPL
2015-09-09,25.59379049571053,25.65228420890531,24.696116772511363,24.7816104888916,340043200,AAPL
2015-09-10,24.808610885901718,25.485802996509893,24.725369159489954,25.326066970825195,251571200,AAPL
2015-09-11,25.150583255954153,25.695035934448242,25.143834112112092,25.695035934448242,199662000,AAPL
2015-09-14,26.228244621326656,26.297988073643577,25.84127762821442,25.94251823425293,233453600,AAPL
2015-09-15,26.08200084721381,26.216988862991936,25.74227966294069,26.160743713378906,173364800,AAPL
2015-09-16,26.153995184161953,26.21923976522092,25.971761444405875,26.189992904663086,148694000,AAPL
2015-09-17,26.02125682940647,26.207989421525458,25.584793919332697,25.629789352416992,256450400,AAPL
2015-09-18,25.24507616698898,25.71528657402858,25.16858357705424,25.524051666259766,297141200,AAPL
2015-09-21,25.573543115032393,25.956011145843206,25.571294544999848,25.920013427734375,200888000,AAPL
2015-09-22,25.508297736471206,25.688282888426293,25.314814298882453,25.512798309326172,201384800,AAPL
2015-09-23,25.56454660967297,25.809776372059076,25.490304311396322,25.719783782958984,143026800,AAPL
2015-09-24,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000,AAPL
2015-09-25,26.19674865467389,26.252993819791985,25.652294151816385,25.807531356811523,224607600,AAPL
2015-09-28,25.61404144626665,25.776027755933967,25.29681968688965,25.29681968688965,208436000,AAPL
2015-09-29,25.384564409988307,25.537551304124786,24.266410425611298,24.536386489868164,293461600,AAPL
2015-09-30,24.786116256427917,25.09434034567892,24.462145307781423,24.815364837646484,265892000,AAPL
2015-10-01,24.53863313556866,24.66237314793036,24.14266681247692,24.65337371826172,255716400,AAPL
2015-10-02,24.300155824984838,24.975097645493342,24.1966649518161,24.833358764648438,232079200,AAPL
2015-10-05,24.72086650705366,25.056088820595715,24.538632779190944,24.923349380493164,208258800,AAPL
2015-10-06,24.88960042045419,25.13932899628363,24.696116988433808,25.042587280273438,192787200,AAPL
2015-10-07,25.139330540006746,25.146079683043784,24.615127072030614,24.923349380493164,187062400,AAPL
2015-10-08,24.790609302839105,24.790609302839105,24.34514702357151,24.635372161865234,247918400,AAPL
2015-10-09,24.747865426520367,25.260820907999182,24.633124842568826,25.224824905395508,211064400,AAPL
2015-10-12,25.36206495786556,25.36656381482721,25.071839764562586,25.10783576965332,121868800,AAPL
2015-10-13,24.932349904270975,25.299067662591952,24.900852757738658,25.15058135986328,132197200,AAPL
2015-10-14,25.03809400457471,25.0898385871913,24.64887676742138,24.795114517211914,177849600,AAPL
2015-10-15,24.957096417011893,25.220323290082884,24.858104410127495,25.16632843017578,150694000,AAPL
2015-10-16,25.148334858060494,25.19783087190773,24.86710906707938,24.981849670410156,156930400,AAPL
2015-10-19,24.927856702510333,25.141587633388927,24.77261950476655,25.137088775634766,119036800,AAPL
2015-10-20,25.04934529498617,25.686040960364124,24.932356109672437,25.59604835510254,195871200,AAPL
2015-10-21,25.647792555854497,26.003262373405033,25.580297678331625,25.59379768371582,167180800,AAPL
2015-10-22,25.722033112527583,25.985260009765625,25.670286817869243,25.985260009765625,166616400,AAPL
2015-10-23,26.255236426893667,26.824438810431086,26.1719946999649,26.790691375732422,237467600,AAPL
2015-10-26,26.565708750414164,26.576956750149606,25.854769254851234,25.935762405395508,265335200,AAPL
2015-10-27,25.96275948794311,26.21923721392656,25.645536043641375,25.771526336669922,279537600,AAPL
2015-10-28,26.306988765038994,26.84019354965136,26.111254971999113,26.83344268798828,342205600,AAPL
2015-10-29,26.70520354578109,27.15291629319878,26.60846179371959,27.116918563842773,204909200,AAPL
2015-10-30,27.220403968118237,27.27215026450883,26.87393361708041,26.885183334350586,197461200,AAPL
2015-11-02,27.177655349768763,27.303643928077424,26.909927904397215,27.263147354125977,128813200,AAPL
2015-11-03,27.17540910249606,27.782856085589344,27.155159954277803,27.57587432861328,182076000,AAPL
2015-11-04,27.701857358360492,27.85709450312723,27.362137928706108,27.447629928588867,179544400,AAPL
2015-11-05,27.53123362212002,27.72102718598081,27.153908137397007,27.32110595703125,158210800,AAPL
2015-11-06,27.364039114935974,27.522199000787694,27.25332719483977,27.352741241455078,132169200,AAPL
2015-11-09,27.330149000104868,27.522200795106688,27.124541135092958,27.24203109741211,135485600,AAPL
2015-11-10,26.412808067876647,26.67716167500024,26.223014541148196,26.383434295654297,236511600,AAPL
2015-11-11,26.29306361219431,26.53030341438656,26.030968146366746,26.234317779541016,180872000,AAPL
2015-11-12,26.268211877549444,26.394739782673806,26.1303860992618,26.146202087402344,130102400,AAPL
2015-11-13,26.028708219114012,26.112307991563497,25.366693244759457,25.382509231567383,183249600,AAPL
2015-11-16,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800,AAPL
2015-11-17,25.965438274783363,25.994812046223263,25.603928857088597,25.687528610229492,110467600,AAPL
2015-11-18,26.15523351419247,26.54611500518527,26.096487691267434,26.500926971435547,186698800,AAPL
2015-11-19,26.58001172497497,27.05675298010782,26.381181926988305,26.837587356567383,173183200,AAPL
2015-11-20,26.932484286707137,27.09516400197103,26.853404348402012,26.955080032348633,137148400,AAPL
2015-11-23,26.94829576942529,27.052231355323833,26.512224498168308,26.604862213134766,129930000,AAPL
2015-11-24,26.50996828560757,26.966373690099353,26.46252032700792,26.860179901123047,171212800,AAPL
2015-11-25,26.93473676632122,26.939256603726427,26.64326931094928,26.668123245239258,85553200,AAPL
2015-11-27,26.726877183013954,26.75399104424228,26.570975497624552,26.618423461914062,52185600,AAPL
2015-11-30,26.65908990456631,26.979931187118545,26.60486391301639,26.72913360595703,156721200,AAPL
2015-12-01,26.830807467144968,26.844363534034464,26.403774121993987,26.512226104736328,139409600,AAPL
2015-12-02,26.512227689341298,26.686205269283136,26.227539924767314,26.272727966308594,133546400,AAPL
2015-12-03,26.33372894806816,26.387954932856985,25.807279912796588,26.028703689575195,166278000,AAPL
2015-12-04,26.049039141094646,26.943775634554367,26.008369222127705,26.894067764282227,231108000,AAPL
2015-12-07,26.882776689002103,27.081606483783677,26.618421303944242,26.7246150970459,128336800,AAPL
2015-12-08,26.55289826229715,26.796917829709056,26.403776342532094,26.713319778442383,137238000,AAPL
2015-12-09,26.58000920714622,26.591307078474028,26.00159405047561,26.12360382080078,185445600,AAPL
2015-12-10,26.218499347245395,26.4218489614526,26.098749497715907,26.24787139892578,116850800,AAPL
2015-12-11,26.026449074710875,26.071637114282023,25.497740047899736,25.572301864624023,187544800,AAPL
2015-12-14,25.3463645306397,25.459336381511903,24.80635922137567,25.414148330688477,257274800,AAPL
2015-12-15,25.29213117798805,25.48644284294935,24.932879900187274,24.96451187133789,213292400,AAPL
2015-12-16,25.095560686596016,25.303428427153868,24.582669368769743,25.156564712524414,224954000,AAPL
2015-12-17,25.310209770590266,25.362177574432273,24.623342514038086,24.623342514038086,179091200,AAPL
2015-12-18,24.607523072875654,24.745347109680957,23.907096398068227,23.956804275512695,385813200,AAPL
2015-12-21,24.23922855896469,24.259564378866465,23.85286521895921,24.250526428222656,190362400,AAPL
2015-12-22,24.266349614491677,24.338651517292526,24.051702101560817,24.22793960571289,131157600,AAPL
2015-12-23,24.236968574320887,24.593959866621045,24.221152591690515,24.53973388671875,130629600,AAPL
2015-12-24,24.62785893960525,24.62785893960525,24.390617407083724,24.408693313598633,54281600,AAPL
2015-12-28,24.309271685658228,24.331867425256085,23.990692098320757,24.135295867919922,106816800,AAPL
2015-12-29,24.166927715709637,24.72500869429402,24.14433370003601,24.569107055664062,123724800,AAPL
2015-12-30,24.532967207081164,24.56007934767176,24.216645684286462,24.24827766418457,100855200,AAPL
2015-12-31,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200,AAPL
2016-01-04,23.184080258860124,23.807685274554252,23.04625448140937,23.803165435791016,270597600,AAPL
2016-01-05,23.89354551619863,23.916139540718373,23.13889440959507,23.206676483154297,223164000,AAPL
2016-01-06,22.720891451152745,23.12985060390474,22.564991514734768,22.75252342224121,273829600,AAPL
2016-01-07,22.29611809841868,22.623735681519346,21.787744916757767,21.79226303100586,324377600,AAPL
2016-01-08,22.266746788725822,22.393274677649,21.862307459417007,21.907495498657227,283192000,AAPL
2016-01-11,22.36164185586369,22.381975955605306,21.993352627176307,22.262226104736328,198957600,AAPL
2016-01-12,22.71863671752484,22.750268693432997,22.332271524707494,22.585329055786133,196616800,AAPL
2016-01-13,22.66666698940705,22.863238586263442,21.984317922164728,22.00465202331543,249758400,AAPL
2016-01-14,22.1334388869678,22.702817828175373,21.631843727651237,22.485910415649414,252680400,AAPL
2016-01-15,21.73577424780705,22.0769495761646,21.545982445846825,21.94590187072754,319335600,AAPL
2016-01-19,22.235113496163347,22.289339484794287,21.577616704237446,21.839712142944336,212350800,AAPL
2016-01-20,21.487236257271135,22.18540288551802,21.107650936042944,21.869081497192383,289337600,AAPL
2016-01-21,21.930094953264117,22.115368718166973,21.45109541287868,21.758378982543945,208646000,AAPL
2016-01-22,22.284823854453048,22.92424486296015,22.226079740600166,22.915206909179688,263202000,AAPL
2016-01-25,22.93779979393202,22.94005971321839,22.41587048664698,22.467838287353516,207178000,AAPL
2016-01-26,22.578545985219627,22.793191734406058,22.158290714679175,22.59210205078125,300308000,AAPL
2016-01-27,21.699625571891676,21.83293148087719,21.089576760785953,21.10765266418457,533478800,AAPL
2016-01-28,21.191253056427215,21.35619093937194,20.874931632771354,21.259035110473633,222715200,AAPL
2016-01-29,21.41719579016375,21.993350982666016,21.317780046470006,21.993350982666016,257666000,AAPL
2016-02-01,21.79678247424034,21.851008463300907,21.555022856737796,21.787744522094727,163774000,AAPL
2016-02-02,21.55954623327176,21.699631940001957,21.301970567597245,21.34716033935547,149428800,AAPL
2016-02-03,21.46464878218312,21.88038431011286,21.25678101821825,21.769672393798828,183857200,AAPL
2016-02-04,21.77648076010939,22.110420391823958,21.624277524740638,21.9445858001709,185886800,AAPL
2016-02-05,21.92641216407802,22.017280363702135,21.283523421375094,21.358488082885742,185672400,AAPL
2016-02-08,21.15631857210086,21.740144770720317,21.13587412615553,21.583398818969727,216085600,AAPL
2016-02-09,21.41982979895567,21.794660125704805,21.338048573731598,21.578847885131836,177324800,AAPL
2016-02-10,21.79011155008248,21.88779456504508,21.376662872764058,21.415281295776367,169374400,AAPL
2016-02-11,21.306243290431407,21.51751115021208,21.033638649945402,21.285797119140625,200298800,AAPL
2016-02-12,21.39711000371494,21.467532040982,21.129049745940023,21.351675033569336,161405600,AAPL
2016-02-16,21.585660743574064,22.001381645287527,21.492522082438995,21.953676223754883,196231600,AAPL
2016-02-17,21.9604950827594,22.310336638293304,21.842367598127055,22.289892196655273,179452800,AAPL
2016-02-18,22.453447926187096,22.464807102233163,21.828731373325958,21.867351531982422,156084000,AAPL
2016-02-19,21.808284375271832,21.98093377852942,21.762851142756706,21.817371368408203,141496800,AAPL
2016-02-22,21.8787111372686,22.01274214855817,21.79011510148698,22.008197784423828,137123200,AAPL
2016-02-23,21.899160218903756,21.921876843092146,21.478896605332864,21.510700225830078,127770400,AAPL
2016-02-24,21.349400906003694,21.894606588465788,21.19946813011,21.83099937438965,145022800,AAPL
2016-02-25,21.81964580519911,21.98093605041504,21.637909390021406,21.98093605041504,110330800,AAPL
2016-02-26,22.0808942438888,22.267173329381734,21.940050138496137,22.015016555786133,115964400,AAPL
